P-310943,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-296309,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-296308,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-296307,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-296306,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-296305,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-296304,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-316452,"['6:30', '7', 'AM', 'Tuesday, Thursday & Saturday']"
P-335465,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-335360,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-302407,"['7', '7:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-210625,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-302404,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-258475,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-302405,"['11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-996268,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-276171,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-996265,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-996266,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-214538,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-996260,"['12', '3', 'AM', 'Tuesday & Friday']"
S-996261,"['12', '3', 'AM', 'Tuesday & Friday']"
S-996263,"['12', '3', 'AM', 'Tuesday & Friday']"
S-096267,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-302400,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-302401,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-096268,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-289464,"['9', '10:30', 'AM', 'Tuesday & Friday']"
P-335362,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-300831,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-300830,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-994380,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-970439,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-970438,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-298688,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-129739,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129734,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129735,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129736,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129737,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129730,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-129731,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-275383,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-129733,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-994824,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-331587,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-971199,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-994825,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-310947,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-294194,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-994826,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-294196,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-294197,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-232078,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-332598,"['MONDAY THURSDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-192267,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-332593,"['MONDAY TUESDAY THURSDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-332592,"['TUESDAY FRIDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-332591,"['MONDAY TUESDAY THURSDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-332590,"['MONDAY THURSDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-332597,"['TUESDAY FRIDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-332596,"['MONDAY THURSDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-332595,"['MONDAY TUESDAY THURSDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-332594,"['MONDAY TUESDAY THURSDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-322882,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-278062,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-215664,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-215665,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-322886,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-215667,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-322888,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-189807,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-189800,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-189801,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-190800,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-333420,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333421,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-333423,"['MONDAY TUESDAY THURSDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-333424,"['MONDAY TUESDAY THURSDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-333425,"['MONDAY TUESDAY THURSDAY FRIDAY 8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-279193,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
P-333427,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-333428,"['MONDAY THURSDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-333429,"['TUESDAY FRIDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-138503,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-279198,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-995666,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-294228,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-995845,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-276174,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-294222,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-994763,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-994762,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-994761,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-994767,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-994766,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-994764,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-154980,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-313100,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-319136,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-317347,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-996269,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-093963,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-969450,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-093961,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969452,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969455,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-093964,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-969459,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-093968,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-169781,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-062913,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-995906,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-169782,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-062916,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-062917,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-062914,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-995903,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-062919,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-995908,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-995909,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-330460,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-994505,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-996267,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-994501,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-994500,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-230516,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-995339,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-335594,"['MONDAY THURSDAY 11', '12:30', 'PM', 'Tuesday, Thursday & Saturday']"
S-995338,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-995449,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-995448,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-328011,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328010,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328013,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328012,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328015,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-328017,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328016,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-328019,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-328018,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-334362,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-334363,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-334360,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-330992,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-284904,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-334367,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-334364,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-334365,"['MONDAY WEDNESDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-131560,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-131561,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-995330,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-131563,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-290396,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-131566,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276231,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-961781,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-961780,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-058960,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-961782,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-058966,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-188046,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-058964,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-188044,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-961788,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-188048,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-311523,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-995440,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-314458,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-993754,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-314457,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-993759,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-993758,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-328333,"['(MOON/STARS SYMBOLS) TUESDAY FRIDAY 12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-330199,"['SATURDAY 7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-295702,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-295701,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-295700,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-295704,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-335307,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-300682,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-300680,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-306220,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-330197,"['SATURDAY 7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-182116,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-315857,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-306221,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-315851,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-306292,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-315853,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-216291,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-306299,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-306298,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-291844,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-291845,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-291846,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-291847,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-291840,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-217528,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-291842,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-291843,"['11:30', '1', 'PM', 'Tuesday & Friday']"
P-309278,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-217527,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-291848,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-083611,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-308081,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-154628,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-154629,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-154626,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-154627,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-154624,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-154625,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-154622,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-154623,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-154620,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-154621,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-305015,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-306748,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-306745,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-306744,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-306747,"['12', '1:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-306746,"['12', '1:30', 'PM', 'Tuesday, Thursday & Saturday']"
P-306741,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-306740,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-306743,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-178551,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-333362,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-969271,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-337993,"['TUESDAY FRIDAY 11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-337994,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969270,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-058885,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-245842,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-335304,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-332014,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-096072,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-096073,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-096070,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-968814,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-189392,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-317459,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-305330,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-310750,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-225372,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-310752,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-310755,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-310754,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-310756,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-216430,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-328179,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-269238,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-269239,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-269078,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-184018,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-336048,"['TUESDAY THURSDAY SATURDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-336045,"['MONDAY WEDNESDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-336044,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-336046,"['TUESDAY FRIDAY 9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
P-336043,"['TUESDAY FRIDAY 8', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-324824,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-324825,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-324826,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-324827,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324820,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324821,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324822,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-145213,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-968249,"['8:30', '9', 'AM', 'Tuesday & Friday']"
P-324828,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-324829,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-173601,"['3', '6', 'AM', 'Tuesday, Thursday & Saturday']"
S-057778,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-320912,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-057772,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-057773,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-057770,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-057771,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-057776,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-057777,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-057774,"['8', '9:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-057775,"['8', '9:30', 'AM', 'Tuesday & Friday']"
S-185955,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-996673,"['3', '6', 'AM', 'Tuesday & Friday']"
S-996672,"['3', '6', 'AM', 'Tuesday & Friday']"
S-996670,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-996677,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-996675,"['11', '12:30', 'PM', 'Tuesday & Friday']"
S-996674,"['12', '3', 'AM', 'Tuesday & Friday']"
S-961806,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-322419,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
S-284819,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-334267,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-307506,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-307507,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-331593,"['(MOON/STARS SYMBOLS) TUESDAY FRIDAY 12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
P-334266,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-284811,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-284813,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-307508,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-319576,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-995922,"['8', '9:30', 'AM', 'Tuesday & Friday']"
P-310164,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-319575,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-319572,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-319573,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-319570,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-319571,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-195663,"['8:30', '10', 'AM', 'Tuesday & Friday']"
P-319579,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-130376,"['8:30', '10', 'AM', 'Tuesday & Friday']"
S-275384,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-299543,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-299542,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-299545,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-327204,"['9:30', '11', 'AM', 'Tuesday, Thursday & Saturday']"
S-996014,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969209,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969204,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-275381,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969206,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969207,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969200,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-969201,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-969202,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-969203,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-072523,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072520,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072521,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072526,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072527,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072524,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072525,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072528,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-072529,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-309828,"['12', '3', 'AM', 'Tuesday, Thursday & Saturday']"
S-290001,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-158184,"['9:30', '11', 'AM', 'Tuesday & Friday']"
P-332746,"['TUESDAY FRIDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-332747,"['MONDAY THURSDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-326758,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-326759,"['7:30', '8', 'AM', 'Tuesday, Thursday & Saturday']"
P-280695,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-326750,"['8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
P-331169,"['8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
P-280690,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-280691,"['8:30', '9', 'AM', 'Tuesday, Thursday & Saturday']"
P-332775,"['MONDAY THURSDAY 8:30', '10', 'AM', 'Tuesday, Thursday & Saturday']"
S-971381,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-971382,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
P-332802,"['SATURDAY 8', '8:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-971384,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-971385,"['11:30', '1', 'PM', 'Tuesday & Friday']"
S-276719,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276718,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276714,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276712,"['11:30', '1', 'PM', 'Tuesday, Thursday & Saturday']"
S-276711,"['9:30', '11', 'AM', 'Tuesday & Friday']"
S-058193,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-058192,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-058191,"['9', '10:30', 'AM', 'Tuesday & Friday']"
S-058194,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
S-058199,"['9', '10:30', 'AM', 'Tuesday, Thursday & Saturday']"
